case_id,seg_path_pulled,failed_pulled,failure_reason_pulled,voxel_volume_mm3_pulled,mask_voxel_count_pulled,volume_mm3_pulled,connected_component_count_pulled,largest_component_voxel_count_pulled,largest_component_fraction_pulled,component_volume_fraction_largest_pulled,component_volume_fraction_second_largest_pulled,equivalent_sphere_diameter_mm_pulled,max_diameter_bbox_mm_pulled,bbox_volume_mm3_pulled,bbox_fill_fraction_pulled,principal_axis_length_major_mm_pulled,principal_axis_length_minor1_mm_pulled,principal_axis_length_minor2_mm_pulled,principal_axis_sign_aligned_pulled,flatness_pulled,aspect_ratio_major_to_minor2_pulled,elongation_legacy_major_to_minor2_pulled,elongation_pulled,secondary_axis_ratio_pulled,surface_area_mm2_pulled,sphericity_pulled,compactness_pulled,surface_to_volume_ratio_pulled,roughness_index_pulled,empty_mask_pulled,multiple_components_pulled,tiny_component_fraction_pulled,surface_area_failed_pulled,principal_axis_failed_pulled,voxel_spacing_mm_x_pulled,voxel_spacing_mm_y_pulled,voxel_spacing_mm_z_pulled,centroid_vox_x_pulled,centroid_vox_y_pulled,centroid_vox_z_pulled,centroid_mm_x_pulled,centroid_mm_y_pulled,centroid_mm_z_pulled,bounding_box_min_vox_x_pulled,bounding_box_min_vox_y_pulled,bounding_box_min_vox_z_pulled,bounding_box_max_vox_x_pulled,bounding_box_max_vox_y_pulled,bounding_box_max_vox_z_pulled,bounding_box_size_vox_x_pulled,bounding_box_size_vox_y_pulled,bounding_box_size_vox_z_pulled,bounding_box_size_mm_x_pulled,bounding_box_size_mm_y_pulled,bounding_box_size_mm_z_pulled,principal_axis_vector_vox_x_pulled,principal_axis_vector_vox_y_pulled,principal_axis_vector_vox_z_pulled,principal_axis_vector_mm_x_pulled,principal_axis_vector_mm_y_pulled,principal_axis_vector_mm_z_pulled,principal_axis_lengths_mm_x_pulled,principal_axis_lengths_mm_y_pulled,principal_axis_lengths_mm_z_pulled,seg_path_local,failed_local,failure_reason_local,voxel_volume_mm3_local,mask_voxel_count_local,volume_mm3_local,connected_component_count_local,largest_component_voxel_count_local,largest_component_fraction_local,component_volume_fraction_largest_local,component_volume_fraction_second_largest_local,equivalent_sphere_diameter_mm_local,max_diameter_bbox_mm_local,bbox_volume_mm3_local,bbox_fill_fraction_local,principal_axis_length_major_mm_local,principal_axis_length_minor1_mm_local,principal_axis_length_minor2_mm_local,principal_axis_sign_aligned_local,flatness_local,aspect_ratio_major_to_minor2_local,elongation_legacy_major_to_minor2_local,elongation_local,secondary_axis_ratio_local,surface_area_mm2_local,sphericity_local,compactness_local,surface_to_volume_ratio_local,roughness_index_local,empty_mask_local,multiple_components_local,tiny_component_fraction_local,surface_area_failed_local,principal_axis_failed_local,voxel_spacing_mm_x_local,voxel_spacing_mm_y_local,voxel_spacing_mm_z_local,centroid_vox_x_local,centroid_vox_y_local,centroid_vox_z_local,centroid_mm_x_local,centroid_mm_y_local,centroid_mm_z_local,bounding_box_min_vox_x_local,bounding_box_min_vox_y_local,bounding_box_min_vox_z_local,bounding_box_max_vox_x_local,bounding_box_max_vox_y_local,bounding_box_max_vox_z_local,bounding_box_size_vox_x_local,bounding_box_size_vox_y_local,bounding_box_size_vox_z_local,bounding_box_size_mm_x_local,bounding_box_size_mm_y_local,bounding_box_size_mm_z_local,principal_axis_vector_vox_x_local,principal_axis_vector_vox_y_local,principal_axis_vector_vox_z_local,principal_axis_vector_mm_x_local,principal_axis_vector_mm_y_local,principal_axis_vector_mm_z_local,principal_axis_lengths_mm_x_local,principal_axis_lengths_mm_y_local,principal_axis_lengths_mm_z_local
611_2_466,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/611_2_466_synthetic_lollipop.nii.gz,False,,1.0,786,786.0,1,786,1.0,1.0,0.0,11.450065592685034,23.0,4485.0,0.1752508361204013,23.411504268579503,13.859562896988193,12.362122962828543,True,0.8988510955967456,2.6864254567865617,2.6864254567865617,2.414696465071589,0.4141307259379919,682.2783203125,0.6036764726629661,514.0905523511107,0.8680385754611959,1.6565164376685957,False,False,False,False,False,1.0,1.0,1.0,48.35114503816794,48.56234096692112,47.853689567430024,48.35114503816794,48.56234096692112,47.853689567430024,33.0,44.0,40.0,55.0,56.0,54.0,23.0,13.0,15.0,23.0,13.0,15.0,-0.9311170809689974,-0.2118635627552901,0.2968750786179415,-0.9311170809689974,-0.2118635627552901,0.2968750786179415,24.320104072408306,10.071702354393963,9.052960695771336,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_2_466_synthetic_lollipop.nii.gz,False,,1.0,760,760.0,1,760,1.0,1.0,0.0,11.322395559153884,13.0,1859.0,0.4088219472834857,14.715033830126576,9.36589457453454,8.546721292204998,False,0.975747902645117,1.5510714946001678,1.5510714946001678,1.5134547577087407,0.6607399361669235,463.55908203125,0.8688032266299304,172.45988730285617,0.6099461605674342,1.1510086166219469,False,False,False,False,False,1.0,1.0,1.0,68.30263157894737,67.97631578947369,67.97894736842105,68.30263157894737,67.97631578947369,67.97894736842105,63.0,62.0,62.0,73.0,74.0,74.0,11.0,13.0,13.0,11.0,13.0,13.0,-0.426412896112935,-0.638190922737979,-0.6410026428677392,-0.426412896112935,-0.638190922737979,-0.6410026428677392,13.543833819497074,8.948951893349916,8.73192104080823
618_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_0_0_synthetic_lollipop.nii.gz,False,,1.0,183,183.0,1,183,1.0,1.0,0.0,7.043969861883599,15.0,960.0,0.190625,14.865137028408416,8.042795614267167,7.468097975564105,True,0.8729548578575281,2.800097315053377,2.800097315053377,2.444358553649667,0.4091052838819011,246.9462127685547,0.6312225144236415,449.68140667075016,1.3494328566587688,1.5842273954899768,False,False,False,False,False,1.0,1.0,1.0,48.19125683060109,47.98907103825137,48.278688524590166,48.19125683060109,47.98907103825137,48.278688524590166,38.0,45.0,46.0,52.0,52.0,53.0,15.0,8.0,8.0,15.0,8.0,8.0,0.94474068992859,0.2018790391915837,0.2582825629583516,0.94474068992859,0.2018790391915837,0.2582825629583516,15.417185071229005,6.3072518752249485,5.5059461642086225,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_0_0_synthetic_lollipop.nii.gz,False,,1.0,183,183.0,1,183,1.0,1.0,0.0,7.043969861883599,8.0,392.0,0.4668367346938775,7.248151420113739,6.274532077275918,5.885732612097764,False,0.9733744085535972,1.180458385842608,1.180458385842608,1.1490279831416823,0.8703008235411215,171.48770141601562,0.9089748597948428,150.59021666035235,0.9370912645683914,1.1001404375756902,False,False,False,False,False,1.0,1.0,1.0,60.91256830601093,60.20765027322405,61.278688524590166,60.91256830601093,60.20765027322405,61.278688524590166,58.0,57.0,58.0,64.0,64.0,64.0,7.0,8.0,7.0,7.0,8.0,7.0,-0.0872006597198745,-0.9479607179129368,0.3062131973615907,-0.0872006597198745,-0.9479607179129368,0.3062131973615907,7.015120238909919,6.1052649211632914,5.942708631700342
618_1_291,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_1_291_synthetic_lollipop.nii.gz,False,,1.0,441,441.0,1,441,1.0,1.0,0.0,9.443797274614036,17.0,3468.0,0.1271626297577854,19.474178418847792,11.020148312602622,10.43638240094392,True,0.9544275411713636,2.6764762606316994,2.6764762606316994,2.554502656438239,0.3914656332337923,454.3741455078125,0.6166369894421271,482.35152450995344,1.0303268605619331,1.6216996662894037,False,False,False,False,False,1.0,1.0,1.0,48.27891156462585,48.15873015873016,47.87528344671202,48.27891156462585,48.15873015873016,47.87528344671202,39.0,38.0,43.0,55.0,54.0,54.0,17.0,17.0,12.0,17.0,17.0,12.0,0.6478203621821511,0.7474984059334064,0.1468840068530363,0.6478203621821511,0.7474984059334064,0.1468840068530363,20.57431018665814,8.054135365568593,7.687088613220955,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_1_291_synthetic_lollipop.nii.gz,False,,1.0,429,429.0,1,429,1.0,1.0,0.0,9.357350343322231,12.0,972.0,0.441358024691358,11.369303559793831,8.060529947155109,7.348624950289783,False,0.9946352974893272,1.327001003824171,1.327001003824171,1.31988203820729,0.7576434643797676,309.63360595703125,0.8883979793229039,161.29826177698874,0.721756657242497,1.125621650740532,False,False,False,False,False,1.0,1.0,1.0,67.77156177156178,68.22144522144522,66.94172494172494,67.77156177156178,68.22144522144522,66.94172494172494,64.0,64.0,62.0,72.0,72.0,73.0,9.0,9.0,12.0,9.0,9.0,12.0,-0.1887257924176433,0.1762987111405041,-0.9660752246727632,-0.1887257924176433,0.1762987111405041,-0.9660752246727632,10.13481072028953,7.678573104953367,7.637379844538838
618_2_627,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_2_627_synthetic_lollipop.nii.gz,False,,1.0,412,412.0,1,412,1.0,1.0,0.0,9.232079406099666,18.0,3042.0,0.1354372123602892,18.806947337678643,10.826148002104572,9.571961603269989,True,0.8971018679989164,2.6866151784964853,2.6866151784964853,2.410167495223439,0.4149089231274746,439.8682861328125,0.6087322124956571,501.3875217016741,1.0676414711961468,1.642758473221317,False,False,False,False,False,1.0,1.0,1.0,48.286407766990294,48.5873786407767,48.08980582524272,48.286407766990294,48.5873786407767,48.08980582524272,37.0,43.0,43.0,54.0,55.0,55.0,18.0,13.0,13.0,18.0,13.0,13.0,-0.8120809342140072,-0.398759172932083,0.4260465682159952,-0.8120809342140072,-0.398759172932083,0.4260465682159952,19.622463507533723,8.141535203018986,7.303786439007269,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_2_627_synthetic_lollipop.nii.gz,False,,1.0,427,427.0,2,425,0.9953161592505856,0.9953161592505856,0.0046838407494145,9.34278635037763,11.0,891.0,0.4792368125701459,10.06124967169058,8.229429578001994,8.148085746189818,False,0.9909946884959556,1.2677876449283338,1.2677876449283338,1.2563708222647756,0.7959433491119818,300.01434326171875,0.9111741555589148,149.50241032981734,0.7059161017922794,1.0974850349948737,False,True,False,False,False,1.0,1.0,1.0,67.63529411764706,68.24941176470588,68.99764705882353,67.63529411764706,68.24941176470588,68.99764705882353,64.0,64.0,64.0,72.0,72.0,74.0,9.0,9.0,11.0,9.0,9.0,11.0,-0.3257171863939856,0.2237738633958908,0.9186041435506715,-0.3257171863939856,0.2237738633958908,0.9186041435506715,9.767646545434552,7.774493304315257,7.704481570323792
625_2_1420,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/625_2_1420_synthetic_lollipop.nii.gz,False,,1.0,1149,1149.0,1,1149,1.0,1.0,0.0,12.994925742221138,27.0,7776.0,0.1477623456790123,27.273736014464184,15.624528165632496,13.792832504846103,True,0.8967661459151423,2.72877119712759,2.72877119712759,2.4470696295323577,0.4086520415813027,888.6151123046875,0.5970129918742776,531.497256511488,0.7733812987856288,1.6750054246902983,False,False,False,False,False,1.0,1.0,1.0,48.395996518711925,48.64403829416885,47.936466492602264,48.395996518711925,48.64403829416885,47.936466492602264,31.0,42.0,40.0,57.0,57.0,57.0,27.0,16.0,18.0,27.0,16.0,18.0,-0.8930475968051378,-0.195721295200287,0.4051656012616202,-0.8930475968051378,-0.195721295200287,0.4051656012616202,28.03139494144848,11.455086771194724,10.272534014927825,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_2_1420_synthetic_lollipop.nii.gz,False,,1.0,1167,1167.0,1,1167,1.0,1.0,0.0,13.06243306134725,15.0,2730.0,0.4274725274725274,17.28422830313303,10.912727267415365,10.613571133791217,False,0.9926584737850578,1.5295238740068722,1.5295238740068722,1.5182948343894709,0.6586336048506121,621.5533447265625,0.8624215909975297,176.31672540361777,0.5326078360981684,1.1595257011635558,False,False,False,False,False,1.0,1.0,1.0,74.12939160239931,75.62724935732648,73.67866323907455,74.12939160239931,75.62724935732648,73.67866323907455,68.0,70.0,67.0,81.0,82.0,81.0,14.0,13.0,15.0,14.0,13.0,15.0,-0.5219210556891835,0.3784891568327159,-0.7644242080077972,-0.5219210556891835,0.3784891568327159,-0.7644242080077972,15.570150421171512,10.255024299962468,10.179736770229423
625_3_1544,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/625_3_1544_synthetic_lollipop.nii.gz,False,,1.0,1648,1648.0,1,1648,1.0,1.0,0.0,14.655012561096562,27.0,12825.0,0.1284990253411306,30.66926350578499,17.72189903997242,15.648089797862472,True,0.9026594201563992,2.738774090205449,2.738774090205449,2.472180232204221,0.4045012523655648,1124.37060546875,0.6000850115648774,523.3762788941784,0.6822637169106492,1.666430556884333,False,False,False,False,False,1.0,1.0,1.0,48.56492718446602,47.91990291262136,47.83373786407767,48.56492718446602,47.91990291262136,47.83373786407767,33.0,38.0,39.0,59.0,62.0,57.0,27.0,25.0,19.0,27.0,25.0,19.0,-0.6965285804331746,0.6029112958635692,0.3890320114847346,-0.6965285804331744,0.6029112958635691,0.3890320114847345,32.036867909505766,12.958953191265255,11.697521173461416,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_3_1544_synthetic_lollipop.nii.gz,False,,1.0,1700,1700.0,1,1700,1.0,1.0,0.0,14.807557679846123,17.0,4046.0,0.4201680672268907,19.370969564536317,12.676917318985844,12.408005030357987,False,0.9938273719694736,1.5134043043736247,1.5134043043736247,1.5040626225429286,0.6648659337796011,804.7454223632812,0.8559693692278971,180.334035806228,0.4733796602136949,1.1682661038467084,False,False,False,False,False,1.0,1.0,1.0,81.3264705882353,80.67470588235294,83.37764705882353,81.3264705882353,80.67470588235294,83.37764705882353,75.0,73.0,75.0,88.0,89.0,91.0,14.0,17.0,17.0,14.0,17.0,17.0,-0.3165980073292154,-0.6622558463636699,0.6791044807040442,-0.3165980073292154,-0.6622558463636699,0.6791044807040442,17.557598237266482,11.67344894694726,11.601393088764413
629_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_0_0_synthetic_lollipop.nii.gz,False,,1.0,82,82.0,1,82,1.0,1.0,0.0,5.390202444799826,9.0,432.0,0.1898148148148148,9.680936237634365,5.379212312475568,5.337332546009925,True,0.9689319599850794,2.7177784724874066,2.7177784724874066,2.633342422152478,0.3797455247702295,134.64889526367188,0.6778868846389324,363.06190235663513,1.6420596983374618,1.4751723667476424,False,False,False,False,False,1.0,1.0,1.0,47.81707317073171,48.18292682926829,48.1219512195122,47.81707317073171,48.18292682926829,48.1219512195122,43.0,45.0,46.0,51.0,52.0,51.0,9.0,8.0,6.0,9.0,8.0,6.0,0.7689229703785412,-0.5398172555210893,0.3425708631304189,0.7689229703785411,-0.5398172555210892,0.3425708631304189,11.135728026374236,4.228742883074036,4.097364129969881,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_0_0_synthetic_lollipop.nii.gz,False,,1.0,87,87.0,1,87,1.0,1.0,0.0,5.497605134632529,5.0,125.0,0.696,5.196152422706632,4.858450994304273,4.52196762553495,False,0.9999999999999998,1.130950728747643,1.130950728747643,1.1309507287476428,0.8842118180580236,96.45571899414062,0.9843940429203024,118.5619798092875,1.1086864252200073,1.0158533639978162,False,False,False,False,False,1.0,1.0,1.0,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,52.0,52.0,52.0,56.0,56.0,56.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.5773502691896261,-0.5773502691896254,-0.577350269189626,-0.5773502691896261,-0.5773502691896254,-0.577350269189626,5.321424823217742,4.705266717596457,4.705266717596456
629_1_413,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_1_413_synthetic_lollipop.nii.gz,False,,1.0,66,66.0,1,66,1.0,1.0,0.0,5.013970461270554,9.0,360.0,0.1833333333333333,8.577771387749916,4.514598630766363,4.318666107512113,True,0.9500187929712696,2.675044716680603,2.675044716680603,2.541342752885078,0.3934927702549145,105.55133819580078,0.7482550750301539,269.9624495333833,1.5992626999363757,1.336442656215464,False,False,False,False,False,1.0,1.0,1.0,47.90909090909091,48.27272727272727,48.09090909090909,47.90909090909091,48.27272727272727,48.09090909090909,44.0,45.0,46.0,51.0,53.0,50.0,8.0,9.0,5.0,8.0,9.0,5.0,-0.6266786882318632,0.7777682780843713,0.0484801745217914,-0.6266786882318632,0.7777682780843713,0.0484801745217914,9.711344374494324,3.821343800819251,3.630348425182549,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_1_413_synthetic_lollipop.nii.gz,False,,1.0,69,69.0,1,69,1.0,1.0,0.0,5.08881687589421,6.0,150.0,0.46,4.879983311457263,4.502837542171857,4.101379404266146,False,0.9442298273194492,1.1343504807672269,1.1343504807672269,1.071087558574573,0.9336304879974726,86.32511138916016,0.9424240726241584,135.11801634095409,1.2510885708573936,1.0610934387695792,False,False,False,False,False,1.0,1.0,1.0,50.710144927536234,50.89855072463768,51.05797101449275,50.710144927536234,50.89855072463768,51.05797101449275,48.0,49.0,49.0,53.0,53.0,53.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.91128936249136,-0.323536499000463,0.2547073450543075,-0.91128936249136,-0.323536499000463,0.2547073450543075,4.899718630568664,4.57452669610813,4.31940455233439
629_2_810,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_2_810_synthetic_lollipop.nii.gz,False,,1.0,72,72.0,1,72,1.0,1.0,0.0,5.161524082968597,10.0,300.0,0.24,9.68938255964316,4.527841293798436,4.227861721618348,True,0.96341600956177,2.865571074219079,2.865571074219079,2.7607370494397796,0.3622221102886,118.25865936279295,0.7077385263765803,319.03171690969447,1.6424813800387912,1.412951199816287,False,False,False,False,False,1.0,1.0,1.0,47.90277777777778,48.18055555555556,48.013888888888886,47.90277777777778,48.18055555555556,48.013888888888886,42.0,46.0,46.0,51.0,50.0,51.0,10.0,5.0,6.0,10.0,5.0,6.0,0.9189843342563134,-0.2399711494202174,0.312860417498635,0.9189843342563134,-0.2399711494202174,0.312860417498635,10.86165369418514,3.9343311223317095,3.7903975901714952,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_2_810_synthetic_lollipop.nii.gz,False,,1.0,75,75.0,1,75,1.0,1.0,0.0,5.232238679605294,6.0,150.0,0.5,5.334571423856548,4.512225365955652,4.237580276144813,False,0.9523980861821116,1.1847667283453365,1.1847667283453365,1.12836956464834,0.8862344672613118,92.22327423095705,0.9325764189049546,139.44375989057417,1.2296436564127604,1.0722981835356884,False,False,False,False,False,1.0,1.0,1.0,52.6,52.8,52.93333333333333,52.6,52.8,52.93333333333333,50.0,51.0,51.0,55.0,55.0,55.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.8937541645624832,-0.4329003005220661,-0.1174769046882091,-0.8937541645624832,-0.4329003005220661,-0.1174769046882091,5.20239841265422,4.610544785719707,4.391074030176362
636_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_0_0_synthetic_lollipop.nii.gz,False,,1.0,456,456.0,1,456,1.0,1.0,0.0,9.54967826405785,19.0,2470.0,0.1846153846153846,19.521193334860527,11.41849214912451,10.0558754711806,True,0.9309662341795476,2.6945070431393763,2.6945070431393763,2.5084950749217327,0.3986453910144515,469.0905151367187,0.6107601613991693,496.40971225878087,1.028707270036664,1.6373039094579034,False,False,False,False,False,1.0,1.0,1.0,48.19078947368421,47.81359649122807,48.31359649122807,48.19078947368421,47.81359649122807,48.31359649122807,43.0,44.0,36.0,55.0,53.0,54.0,13.0,10.0,19.0,13.0,10.0,19.0,0.3478474373129613,0.2012822219497332,0.9156897004344778,0.3478474373129613,0.2012822219497332,0.9156897004344778,20.765250739476663,8.277971500551804,7.706511954514331,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_0_0_synthetic_lollipop.nii.gz,False,,1.0,462,462.0,1,462,1.0,1.0,0.0,9.591380444864102,12.0,972.0,0.4753086419753086,11.298089896031764,8.426487935131338,8.268095453765735,False,0.9801849367849952,1.2985908058933475,1.2985908058933475,1.272859146984147,0.7856328819801887,322.24737548828125,0.8968560026594833,156.7776736264951,0.6975051417495265,1.115006196128096,False,False,False,False,False,1.0,1.0,1.0,68.03463203463204,69.12554112554112,69.01731601731602,68.03463203463204,69.12554112554112,69.01731601731602,63.0,65.0,65.0,74.0,73.0,73.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9927346409726407,0.1177485010194209,0.0247633422744552,-0.9927346409726407,0.1177485010194209,0.0247633422744552,10.181936824156498,7.999264371302279,7.8407584421113885
636_1_181,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_1_181_synthetic_lollipop.nii.gz,False,,1.0,451,451.0,1,451,1.0,1.0,0.0,9.51464611403477,19.0,2470.0,0.1825910931174089,19.589286884952116,11.44445025790001,9.89070286990054,True,0.9104147124225102,2.6947987973151113,2.6947987973151113,2.453384472094163,0.4076001993875908,463.4739379882813,0.6136345928761562,489.46638383094614,1.0276583990870982,1.629634332238209,False,False,False,False,False,1.0,1.0,1.0,48.29490022172949,47.84035476718404,47.66740576496674,48.29490022172949,47.84035476718404,47.66740576496674,36.0,44.0,41.0,54.0,53.0,53.0,19.0,10.0,13.0,19.0,10.0,13.0,-0.8963651361973085,-0.2130684228527185,0.3887562086874442,-0.8963651361973085,-0.2130684228527185,0.3887562086874442,20.478433185608147,8.347013449599336,7.599243849303804,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_1_181_synthetic_lollipop.nii.gz,False,,1.0,465,465.0,1,465,1.0,1.0,0.0,9.612096233721807,12.0,972.0,0.4783950617283951,11.251817630905196,8.241358830950464,8.19537685179899,False,0.9867251376977294,1.3010939488763391,1.3010939488763391,1.2838221058626884,0.7789241168487524,324.10455322265625,0.8955729358681724,157.45247480053385,0.696999039188508,1.1166036399152632,False,False,False,False,False,1.0,1.0,1.0,68.00645161290322,69.09892473118279,69.03010752688172,68.00645161290322,69.09892473118279,69.03010752688172,63.0,65.0,65.0,74.0,73.0,73.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9951904697779632,0.0858458243912724,0.0471849901737839,-0.9951904697779632,0.0858458243912724,0.0471849901737839,10.239897108388565,7.9761028117736545,7.870221145238606
636_4_978,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_4_978_synthetic_lollipop.nii.gz,False,,1.0,1093,1093.0,1,1093,1.0,1.0,0.0,12.78028425041301,23.0,7935.0,0.1377441713925646,26.27910799888376,15.924379103742863,13.349335142221676,True,0.9069445733549542,2.6531624243082623,2.6531624243082623,2.4062712629556526,0.4155807432831524,842.1676025390625,0.6093016702661478,499.9830338962352,0.7705101578582456,1.6412231392098302,False,False,False,False,False,1.0,1.0,1.0,48.17017383348582,48.22872827081427,48.7612076852699,48.17017383348582,48.22872827081427,48.7612076852699,34.0,41.0,36.0,56.0,55.0,58.0,23.0,15.0,23.0,23.0,15.0,23.0,0.7245854595706835,-0.0125619565650285,0.68907046738777,0.7245854595706835,-0.0125619565650285,0.68907046738777,27.404063110830247,11.388600916577252,10.328829799394995,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_4_978_synthetic_lollipop.nii.gz,False,,1.0,1050,1050.0,1,1050,1.0,1.0,0.0,12.61043957796912,16.0,2704.0,0.3883136094674556,16.491794470345056,10.564271021299506,10.007675458532791,False,0.9945721948345188,1.531359055499297,1.531359055499297,1.5230471369076517,0.6565784969927915,591.2866821289062,0.8449134558343744,187.5062263968064,0.5631301734561012,1.183553171149906,False,False,False,False,False,1.0,1.0,1.0,73.32571428571428,72.85904761904762,73.30761904761904,73.32571428571428,72.85904761904762,73.30761904761904,67.0,66.0,67.0,79.0,81.0,79.0,13.0,16.0,13.0,13.0,16.0,13.0,-0.4592806264876314,-0.7710269058159038,-0.4411108892796483,-0.4592806264876314,-0.7710269058159038,-0.4411108892796483,15.061188500966612,9.888852508889771,9.835177744161337
647_2_176,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/647_2_176_synthetic_lollipop.nii.gz,False,,1.0,2648,2648.0,1,2648,1.0,1.0,0.0,17.164841051157133,32.0,18848.0,0.1404923599320882,35.850406676787905,20.64544836280676,18.86642615311947,True,0.9294273531288908,2.688260964253842,2.688260964253842,2.4985432725261685,0.400233212286511,1546.697265625,0.5984448407668943,527.6913700499205,0.5841001758402568,1.6709977793751574,False,False,False,False,False,1.0,1.0,1.0,49.06004531722054,48.02756797583081,48.43391238670695,49.06004531722054,48.02756797583081,48.43391238670695,32.0,29.0,38.0,62.0,60.0,56.0,31.0,32.0,19.0,31.0,32.0,19.0,-0.6904777444147348,-0.7082655645442416,0.1469706588022488,-0.6904777444147348,-0.7082655645442416,0.1469706588022488,37.28008891033327,14.920729738909422,13.86773434798611,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/647_2_176_synthetic_lollipop.nii.gz,False,,1.0,2603,2603.0,1,2603,1.0,1.0,0.0,17.0670521401251,23.0,6256.0,0.4160805626598465,23.421390990977255,14.267926351143007,14.077159554461414,False,0.996867182550466,1.5825320138007617,1.5825320138007617,1.5775742298934807,0.6338845938599802,1103.43798828125,0.8293139519769798,198.2875551579848,0.4239100992244525,1.2058159610315566,False,False,False,False,False,1.0,1.0,1.0,96.23549750288127,95.86208221283135,99.04494813676529,96.23549750288127,95.86208221283135,99.04494813676529,89.0,88.0,87.0,104.0,104.0,109.0,16.0,17.0,23.0,16.0,17.0,23.0,-0.295959822815984,-0.4521453751882558,0.8414109239691405,-0.295959822815984,-0.4521453751882558,0.8414109239691404,20.855366443451167,13.219895487808104,13.178479968542884
